-3.141592653589793116e+00;5.227808635012154426e-01;-1.932237781782650377e+00
3.141592653589793116e+00;-2.232809648944261149e-01;1.484611402556655246e+00
3.141592653589793116e+00;8.343942759738428583e-01;-9.153346291794056677e-01
2.378642150894890506e+00;-1.364531459546900916e+00;-3.141592653589793116e+00
-3.141592653589793116e+00;6.931290095660401773e-01;2.307308573168477484e+00
1.495713140827296783e+00;-1.526634008058313396e+00;-3.141592653589793116e+00
-3.141592653589793116e+00;1.802802347401429861e-01;2.570005330674578925e+00
1.674344196866420775e+00;-3.141592653589793116e+00;-5.970772293406508835e-01
2.881940016150235095e+00;-1.324305345352795038e-01;3.141592653589792672e+00
-3.121822509240213539e-01;1.446121657799116778e-01;3.141592653589793116e+00
-3.141592653589793116e+00;1.140278075746177455e+00;-1.234707137185047987e+00
-3.141592653589793116e+00;2.482109727965173374e+00;-7.602569270498347187e-01
-3.141592653589793116e+00;1.764820131426064087e+00;-2.680091737757238413e+00
-3.141592653589793116e+00;1.571676234966781660e+00;1.683885285362075532e-02
-3.141592653589793116e+00;-2.892832776752865431e+00;1.150559088519017559e+00
2.565417863880540938e+00;5.515893801299505128e-01;-3.141592653589793116e+00
1.458263486244758766e+00;1.473981714247212249e+00;-3.141592653589793116e+00
1.073925747422108001e+00;-3.141592653589793116e+00;-1.726564460745199314e+00
-3.141592653589793560e+00;1.788472322371288614e+00;8.981392104791148245e-01
3.141592653589793116e+00;-3.402801305251898500e-01;-1.052042854612890599e+00
-3.141592653589793116e+00;6.351071746592946710e-01;2.678151974110359657e+00
-3.141592653589793116e+00;2.593744651243718113e+00;-1.078606926338534944e+00
-3.141592653589793116e+00;6.639598588716937311e-01;1.016191606462835795e+00
3.141592653589793116e+00;1.582786066071053765e+00;1.455410042583106689e+00
-2.013272264401624767e+00;-3.141592653589793116e+00;-1.672455827377293813e+00
-3.141592653589793116e+00;-1.765389213578142102e-01;2.163661224349965606e-01
3.141592653589793116e+00;2.677557202819352167e+00;-4.554660425887512853e-01
-3.141592653589793116e+00;-5.592369942707462460e-01;1.139728101397876392e+00
-2.048421720884078923e+00;3.141592653589793560e+00;-1.377656904431984186e+00
-3.141592653589793116e+00;2.674154061297377982e+00;5.821840147688269740e-01
3.141592653589793116e+00;1.117593020494568185e-01;2.086857245091094271e+00
1.046280560854440100e+00;-3.141592653589793116e+00;6.261888285707525315e-01
-2.987800284708624687e+00;-2.099455603828412453e+00;3.141592653589793116e+00
-2.406607937815069320e+00;-3.141592653589793116e+00;9.153785020848373977e-01
3.141592653589793116e+00;1.711319308259111160e+00;-2.608486897291522055e+00
3.141592653589793116e+00;-2.269915260627554776e+00;-2.667645309880199100e+00
1.834428860605556988e+00;-4.333848776207502862e-01;-3.141592653589793116e+00
-3.141592653589793116e+00;-3.129342138459118683e+00;2.843900241395695527e+00
-3.141592653589793116e+00;1.157807458283328511e-01;1.062981964719813321e+00
-3.141592653589793116e+00;-9.405590787584373613e-01;2.838145244744251894e+00
3.141592653589793116e+00;-1.487241620094569727e+00;9.699492061144199262e-01
2.158096688107078887e+00;-3.141592653589793116e+00;-2.679732262806071019e-01
1.857383392445028258e+00;-1.790193785481601685e+00;-3.141592653589792672e+00
-3.141592653589793116e+00;1.830239892670706414e+00;-2.225942554922618832e+00
-7.573707606087345390e-01;3.141592653589793116e+00;4.061275071435794803e-01
-3.141592653589793116e+00;-1.710152653385333732e+00;-1.100700081005195008e+00
3.141592653589793116e+00;-9.189331987447815209e-01;2.399712745100546218e+00
1.894283624737602478e+00;-2.905373998886187970e+00;3.141592653589793116e+00
-1.882704383758753153e+00;-1.329220463543397734e+00;-3.141592653589792672e+00
-5.403271572039067272e-02;-3.141592653589793116e+00;2.705464799823276145e+00
3.141592653589793116e+00;-1.370894084062039386e+00;6.939333419716871010e-01
-3.141592653589793116e+00;-8.238700708104892412e-01;1.673143030386257335e+00
-1.303548170811599238e+00;3.141592653589793116e+00;-5.866886996273192878e-01
2.688745417517159453e+00;3.141592653589793116e+00;-1.467075847242397479e+00
2.496578991068475251e+00;-2.523990787324259077e+00;-3.141592653589793116e+00
-3.141592653589793116e+00;1.351294193235538010e+00;-3.104744912990153871e-01
-1.614524658387107570e+00;3.141592653589793116e+00;-6.873258621419724435e-01
-2.487762714765930472e+00;3.141592653589793116e+00;-1.033925564217530978e-02
1.940321734112769647e+00;-2.600195974985644032e+00;-3.141592653589793116e+00
3.141592653589793116e+00;9.130604507086463872e-01;2.551410162177943697e+00
-3.141592653589793116e+00;-2.317923000439134018e+00;2.140264732280478199e+00
2.970401752715656318e+00;3.141592653589793116e+00;-7.652196928678017818e-01
3.141592653589793116e+00;1.931111879143261989e+00;1.781918019310651413e+00
3.141592653589793116e+00;2.250482839512133015e+00;-2.956164204219429159e+00
-3.141592653589793116e+00;4.026599726670420654e-01;4.850931951574262713e-01
-1.239500462005959536e+00;-3.141592653589793116e+00;-1.077285571769380557e+00
-3.141592653589793116e+00;-2.329107310771847406e+00;5.565307191969911527e-01
-3.141592653589793116e+00;-1.894235350523079786e+00;2.300748219089098434e+00
-3.141592653589793116e+00;2.164418839001834627e+00;1.997932356195885495e+00
3.141592653589793116e+00;-2.172713078848508006e-02;-8.473821560323367696e-02
3.141592653589793116e+00;6.643820993479775394e-01;4.521372070207414495e-01
-1.076597291549242552e+00;3.141592653589793116e+00;-2.003341762141206683e-01
3.141592653589793116e+00;1.758079291190628723e-01;1.647542432735270568e+00
1.490239691588923110e+00;-1.157657570393687330e+00;-3.141592653589793116e+00
-3.141592653589793116e+00;-2.969835857653527977e+00;-1.068539819775319977e+00
2.792668887948439593e+00;-1.309671635297389836e+00;-3.141592653589793116e+00
-1.978700116437914769e+00;1.897366981177647516e-01;-3.141592653589793116e+00
3.141592653589793116e+00;-2.393592187998093146e-01;6.089496974221095815e-01
-3.141592653589793116e+00;-5.364051375287531842e-01;2.007614760443632296e+00
2.943246468970201146e+00;-1.524206528747777067e+00;-3.141592653589793116e+00
2.259873482624751517e+00;-3.141592653589793116e+00;-2.217440257259713832e+00
1.941108175650803069e+00;-2.219248202022247707e+00;-3.141592653589793560e+00
1.118453634694102306e+00;-1.319776087511203899e+00;-3.141592653589793116e+00
1.722399997162764373e+00;-3.141592653589793116e+00;-1.019944657937200017e+00
-1.217808447311907516e+00;3.141592653589793116e+00;-4.168633180377683822e-01
-2.300448331195085849e+00;3.141592653589793116e+00;1.214989681340855610e+00
1.274863993085389335e+00;-3.141592653589793116e+00;-2.685153741896838309e+00
3.141592653589793116e+00;1.769725282687926837e+00;1.645250250068307274e+00
3.141592653589793116e+00;-6.329686341146383288e-01;-6.153775897965653163e-01
-1.828881788073345005e+00;3.141592653589792672e+00;1.718523679710621810e-01
3.141592653589793116e+00;9.938970254410437466e-01;2.863333108017438455e+00
-2.198149786916856474e+00;3.141592653589792672e+00;-2.038511580181782357e+00
-3.141592653589792672e+00;8.651833574409715233e-01;-1.163611149148682244e+00
-3.141592653589793116e+00;-1.147672370538722619e+00;2.304483449507996440e+00
3.141592653589793116e+00;1.307356115156851351e+00;-1.099425113350447791e+00
3.141592653589793116e+00;-2.937232727778183339e+00;-1.767640166131905666e+00
3.141592653589793116e+00;-1.582161444604824885e-01;1.812393903897340453e+00
-1.511665999804417515e+00;-3.141592653589793116e+00;2.296437372021802759e+00
-1.125809807650581140e+00;3.141592653589793116e+00;-1.038636168417425676e+00
-3.141592653589793116e+00;-1.001592397176366417e-01;-2.462701954872315468e+00
-3.141592653589793116e+00;-1.147672370538722619e+00;2.304483449507996440e+00
3.141592653589793116e+00;1.448258408647790985e+00;2.356173077773086710e+00
-2.320533311500952767e+00;-3.141592653589793116e+00;1.121709109130856419e+00
1.810653640828838062e+00;3.141592653589793116e+00;-1.967293208888993394e+00
-3.141592653589793116e+00;1.646284643409312132e+00;4.725488232220838025e-01
-3.141592653589793116e+00;-2.188430710555556935e+00;9.883462822331355868e-01
3.141592653589793116e+00;-1.577311588643710349e+00;-2.808127305128815365e+00
-3.141592653589793116e+00;6.776342466792959485e-01;-4.684426252162220972e-01
-1.179645385900455423e+00;1.996018560780254303e+00;-3.141592653589793560e+00
1.985072270589778531e+00;2.807449339425386103e+00;-3.141592653589793116e+00
3.141592653589793116e+00;1.792203317908929838e+00;-1.020226951996691389e-01
3.141592653589793560e+00;-1.739687411412738749e+00;-1.136965207817785428e+00
-1.625912880880399758e+00;3.141592653589793116e+00;1.687310315659793225e-01
1.410980166807320968e+00;-3.141592653589793116e+00;-2.834308287321453790e+00
-3.141592653589793116e+00;-2.503872318921760876e+00;2.404792055663435235e+00
-6.597965673522788732e-01;3.141592653589793116e+00;1.234561076445418043e-01
-3.141592653589793116e+00;2.359634436040029648e+00;8.705115742436200788e-02
